DATE,GVZCLS,VXGDXCLS,BAMLH0A0HYM2,sp500,gold_swing,gold_sc,gold_30
2012-02-27,0.3899550837076358,0.25086315789473684,0.5565777368905244,0.006166666666666363,1.0039660056657225,0.8572188762305589,0.8300397487684331
2012-02-28,0.41077991016741533,0.25886315789473685,0.5528978840846366,0.015300000000000485,1.0035216227637695,0.8615726967080279,0.8323859742479581
2012-02-29,0.46753777051857903,0.2693052631578947,0.5501379944802208,-0.021666666666666667,0.9899328859060402,0.8562513605688992,0.8342242540051117
2012-03-01,0.39873417721518994,0.24934736842105262,0.5464581416743332,0.028033333333332848,0.9959325973271353,0.8291609220424255,0.8353046464939651
2012-03-02,0.38709677419354843,0.24825263157894736,0.5492180312787489,-0.01486666666666603,0.9956255468066492,0.8257746172266163,0.8361431600674036
2012-03-05,0.39608003266639447,0.2575157894736842,0.5528978840846366,-0.017666666666667274,1.0041224970553593,0.8248071015649565,0.8369816736408421
2012-03-06,0.4130257247856268,0.2825263157894737,0.5749770009199633,-0.06990000000000009,0.990210619994067,0.8073918196550807,0.8368768594441622
2012-03-07,0.3915884034299714,0.26677894736842106,0.5685372585096596,0.030900000000000698,0.9970282317979198,0.8115037612171346,0.8370703625764941
2012-03-08,0.39322172315230713,0.26046315789473684,0.5620975160993561,0.04426666666666657,0.9932412577137819,0.8175507341025082,0.8377153730176007
2012-03-09,0.39628419763168643,0.24867368421052632,0.5602575896964122,0.016533333333332696,0.9929390997352162,0.8163413395254335,0.8370784252070079
2012-03-12,0.3922008983258473,0.2448,0.5574977000919963,0.0007333333333334243,0.9954552118457705,0.8211789178337324,0.8366188552677196
2012-03-13,0.41792568395263374,0.24143157894736844,0.5492180312787489,0.08286666666666709,0.9971972267296061,0.8175507341025082,0.8359899700876408
2012-03-14,0.4205798285014292,0.26113684210526317,0.5363385464581417,-0.005566666666666909,0.9893200962695547,0.7954188133420409,0.8343814753001314
2012-03-15,0.37239689669252757,0.2448,0.5400183992640295,0.02773333333333312,1.0007590708972218,0.797232905207653,0.8328979512855863
2012-03-16,0.38770926908942427,0.23132631578947369,0.5390984360625576,0.005233333333333879,1.0054578532443905,0.8020704835159519,0.8313983020100137
2012-03-19,0.36402613311555737,0.2248421052631579,0.5326586936522539,0.01859999999999976,1.0045344619105199,0.8037636359238565,0.8302292205855082
2012-03-20,0.3760718660677828,0.23705263157894735,0.5335786568537259,-0.01410000000000006,1.0050045495905369,0.8014657862274145,0.8292254230865362
2012-03-21,0.36831359738668845,0.23637894736842105,0.5381784728610856,-0.008766666666666272,0.9959239130434783,0.7978376024961904,0.8280200598247184
2012-03-22,0.37790935075541043,0.25490526315789475,0.5436982520699173,-0.033700000000000424,0.9996943765281173,0.7911859323222794,0.8262382184811616
2012-03-23,0.37362188648427935,0.24833684210526313,0.5455381784728611,0.014433333333333092,1.0078740157480315,0.8049730305009312,0.824883696554838
2012-03-26,0.3924050632911392,0.2464,0.5436982520699173,0.06466666666666697,1.0134197828709288,0.8128340952519169,0.8243797821477234
2012-03-27,0.38015516537362193,0.2471578947368421,0.5455381784728611,-0.01330000000000003,0.9988193624557261,0.818518249764168,0.8239282748389489
2012-03-28,0.37117190690077584,0.2567578947368421,0.5455381784728611,-0.023266666666666727,0.9994036970781157,0.8107781244708898,0.8231865128316764
